order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDK10924,2018-10-30,17:58:18,Dinner,BK,"[('Shrimp', 4), ('Fish&Chips', 5), ('Pasta', 2)]",446.0,-37.807911,144.9418072,0,9.864,16.8260618
ORDZ00014,2018-05-19,12:33:48,Lunch,NS,"[('Burger', 8), ('Chicken', 1), ('Steak', 5), ('Fries', 3)]",541.0,-37.8157841,144.9555109,0,8.66,15.7216413
ORDK10414,2018-07-22,14:35:29,Lunch,BK,"[('Burger', 10), ('Chicken', 4), ('Salad', 8)]",575.6,-37.8096216,144.9914506,0,4.898,13.5308659
ORDI06481,2018-07-31,14:55:46,Lunch,NS,"[('Chicken', 6), ('Steak', 2)]",282.0,-37.8228944,144.9556604,0,9.595,15.3120849
ORDA08122,2018-11-24,18:49:00,Dinner,,"[('Pasta', 1), ('Fish&Chips', 6), ('Shrimp', 1)]",291.5,-37.8137278,144.9398582,0,9.721,19.6449591
ORDK03412,2018-04-30,11:53:14,Breakfast,BK,"[('Pancake', 6), ('Eggs', 10), ('Cereal', 1), ('Coffee', 5)]",424.0,-37.8042546,144.9732459,0,6.936,11.582684
ORDZ08669,2018-08-02,15:05:54,Lunch,,"[('Steak', 8), ('Chicken', 6), ('Salad', 3), ('Burger', 7), ('Fries', 7)]",904.6,-37.8231489,144.9765051,0,,14.3256976
ORDK00057,2018-01-10,08:10:08,Breakfast,BK,"[('Cereal', 8), ('Pancake', 7), ('Eggs', 1), ('Coffee', 6)]",404.75,-37.8064858,144.9440298,1,9.251,7.206466
ORDC10515,2018-01-23,08:40:33,Breakfast,NS,"[('Pancake', 2), ('Eggs', 6), ('Cereal', 10)]",390.5,-37.816483,144.9591881,0,8.578,14.0635754
ORDB09506,2018-04-03,11:02:32,Breakfast,TP,"[('Pancake', 6), ('Coffee', 3)]",168.0,-37.8115793,144.9835885,0,9.402,11.580176
ORDX01703,2018-06-13,13:24:30,Lunch,,"[('Chicken', 6), ('Salad', 9), ('Burger', 6), ('Fries', 10)]",652.8,-37.8272599,144.9816629,0,7.94,13.4800214
ORDY08942,2018-12-07,19:19:26,Dinner,TP,"[('Fish&Chips', 9), ('Pasta', 1)]",342.5,-37.8013457,144.9174425,0,12.508,16.392656
ORDJ09961,2018-12-23,19:49:51,Dinner,,"[('Pasta', 6), ('Shrimp', 8)]",597.0,-37.8176031,144.9591442,0,7.943,13.7197264
ORDB00379,2018-07-10,14:15:12,Lunch,TP,"[('Steak', 6), ('Salad', 10)]",442.0,-37.7991921,144.9865731,0,10.984,14.6008664
ORDI01373,2018-08-02,15:05:54,Lunch,NS,"[('Steak', 7), ('Fries', 5), ('Chicken', 1)]",407.0,-37.8114554,144.9911237,0,8.836,
ORDB09058,2018-02-05,09:10:59,Breakfast,TP,"[('Pancake', 6), ('Eggs', 4), ('Cereal', 5)]",338.5,-37.8149457,144.9647656,0,7.985,11.0096609
ORDI03759,2018-09-15,16:27:02,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 1), ('Salmon', 4)]",254.0,-37.801956,145.0033222,0,9.31,17.6734383
ORDY00375,2018-05-20,12:33:48,Lunch,TP,"[('Chicken', 5), ('Fries', 2), ('Burger', 8), ('Salad', 3), ('Steak', 6)]",753.6,-37.802139,144.9570486,0,9.53,13.9027914
ORDJ05704,2018-03-19,10:32:06,Breakfast,TP,"[('Coffee', 1), ('Eggs', 8), ('Cereal', 6), ('Pancake', 5)]",430.75,-37.8150722,144.9523906,0,8.837,11.6359866
ORDB07419,2018-08-21,15:36:20,Lunch,TP,"[('Steak', 10), ('Chicken', 1), ('Fries', 10), ('Burger', 2)]",664.0,-37.8151635,144.9653459,0,7.977,12.0252752
ORDC05279,2018-11-14,18:28:43,Dinner,NS,"[('Fish&Chips', 2), ('Shrimp', 7), ('Salmon', 8), ('Pasta', 2)]",831.0,-37.8006469,144.9616666,0,6.94,
ORDC07043,2018-03-21,10:32:06,Breakfast,NS,"[('Eggs', 10), ('Cereal', 3), ('Coffee', 4), ('Pancake', 8)]",507.0,-37.8130823,144.959658,0,8.077,13.5349734
ORDB04495,2018-01-05,08:00:00,Breakfast,,"[('Pancake', 10), ('Eggs', 7)]",396.5,-37.8142222,144.9429107,1,9.863,6.4073292
ORDY07027,2018-03-16,10:21:58,Breakfast,TP,"[('Eggs', 7), ('Coffee', 10), ('Cereal', 7)]",376.0,-37.8011582,144.9576924,0,9.705,12.0987735
ORDA09201,2018-04-09,11:12:40,Breakfast,BK,"[('Cereal', 4), ('Eggs', 9), ('Pancake', 3)]",354.75,-37.8078938,144.9733125,0,6.503,11.1776615
ORDC00135,2018-10-11,17:17:44,Dinner,NS,"[('Salmon', 1), ('Pasta', 4), ('Fish&Chips', 5), ('Shrimp', 8)]",758.0,-37.8119583,144.9535025,0,8.436,
ORDZ03343,2018-07-05,14:05:04,Lunch,,"[('Salad', 7), ('Steak', 7), ('Fries', 2)]",459.4,-37.8232812,144.938265,0,10.758,16.1903927
ORDJ03820,2018-02-27,09:51:32,Breakfast,TP,"[('Pancake', 4), ('Eggs', 8), ('Cereal', 5), ('Coffee', 10)]",453.0,-37.8098124,144.976242,0,9.231,
ORDA00365,2018-10-25,17:48:10,Dinner,BK,"[('Pasta', 9), ('Fish&Chips', 2)]",317.5,-37.8204838,144.9661266,0,7.963,14.5651088
ORDB06802,2018-09-12,16:27:02,Dinner,,"[('Shrimp', 7), ('Pasta', 8), ('Salmon', 1), ('Fish&Chips', 10)]",989.0,-37.8074988,144.9421199,0,10.156,13.8568376
ORDX03874,2018-03-11,10:11:49,Breakfast,,"[('Eggs', 7), ('Cereal', 2), ('Pancake', 7)]",365.75,-37.802562,144.9637171,0,7.755,15.555321
ORDX02739,2018-03-21,10:32:06,Breakfast,BK,"[('Pancake', 7), ('Cereal', 3), ('Coffee', 7), ('Eggs', 10)]",505.25,-37.8129884,144.959612,0,7.905,12.4916694
ORDZ10991,2018-02-18,09:31:16,Breakfast,,"[('Cereal', 6), ('Eggs', 9), ('Coffee', 4), ('Pancake', 9)]",572.25,-37.8196114,144.9937264,0,,17.0405678
ORDX06745,2018-05-19,12:33:48,Lunch,BK,"[('Fries', 9), ('Steak', 9)]",513.0,-37.8136807,144.9535364,0,8.454,16.5627623
ORDZ07783,2018-08-17,15:36:20,Lunch,,"[('Chicken', 7), ('Fries', 4), ('Burger', 10), ('Salad', 9), ('Steak', 7)]",1051.8,-37.8246536,144.9547414,0,10.388,16.0955327
ORDA02870,2018-01-20,08:30:25,Breakfast,BK,"[('Pancake', 4), ('Eggs', 5), ('Coffee', 4)]",237.0,-37.8068633,144.9589424,0,7.854,
ORDI08162,2018-02-26,09:51:32,Breakfast,,"[('Pancake', 5), ('Cereal', 2), ('Eggs', 1), ('Coffee', 3)]",207.75,-37.8148204,144.9592124,0,,10.0124013
ORDA05943,2018-06-13,13:24:30,Lunch,BK,"[('Fries', 10), ('Burger', 1)]",151.0,-37.7998964,144.9289558,0,10.773,
ORDJ02266,2018-04-13,11:22:49,Breakfast,TP,"[('Coffee', 9), ('Cereal', 1), ('Pancake', 6)]",234.0,-37.8021485,144.9442805,0,10.427,13.2014637
ORDB08408,2018-10-19,17:38:01,Dinner,TP,"[('Pasta', 9), ('Salmon', 10)]",657.5,-37.8181739,144.9669282,0,7.633,11.926603
ORDJ09535,2018-10-08,17:17:44,Dinner,TP,"[('Shrimp', 1), ('Pasta', 3)]",136.5,-37.8110064,144.9611959,0,8.454,12.5738949
ORDZ02444,2018-06-10,13:14:21,Lunch,NS,"[('Chicken', 2), ('Steak', 8), ('Salad', 4), ('Fries', 1)]",504.8,-37.8149591,144.9643868,0,8.112,15.2691276
ORDY01118,2018-07-10,14:15:12,Lunch,TP,"[('Chicken', 9), ('Fries', 5), ('Salad', 8), ('Burger', 2), ('Steak', 2)]",637.6,-37.8016526,144.9632253,0,9.602,13.4235109
