order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDJ04931,2018-10-08,17:17:44,Dinner,TP,"[('Fish&Chips', 1), ('Pasta', 8), ('Salmon', 5)]",460.0,-37.8033985,144.9664039,1,9.48,13.291279
ORDY05799,2018-12-20,19:39:43,Dinner,TP,"[('Shrimp', 8), ('Pasta', 6), ('Salmon', 9)]",966.0,-37.8097809,144.9481965,0,9.616,13.6011428
ORDX05942,2018-11-15,18:28:43,Dinner,BK,"[('Shrimp', 10), ('Fish&Chips', 7), ('Pasta', 1)]",812.5,-37.8037653,144.9564192,0,8.113,15.0180327
ORDZ06994,2018-06-05,13:04:13,Lunch,NS,"[('Fries', 8), ('Chicken', 9), ('Salad', 5)]",470.0,37.8115739,144.9299113,0,10.654,15.6332318
ORDK00760,2018-07-07,14:05:04,Lunch,BK,"[('Fries', 9), ('Steak', 10), ('Salad', 8), ('Chicken', 6)]",440.5,-37.8197944,144.9590356,0,8.215,16.6263751
ORDA00490,2018-06-08,13:14:21,Lunch,BK,"[('Burger', 6), ('Steak', 2), ('Chicken', 2)]",340.0,-37.815917,144.9655787,0,7.678,13.3906126
ORDZ00299,2018-20-11,18:38:52,Dinner,NS,"[('Pasta', 4), ('Shrimp', 3), ('Fish&Chips', 8)]",552.0,-37.8204408,144.9848173,0,9.209,14.9311125
ORDZ06751,2018-08-06,15:05:54,Lunch,bk,"[('Burger', 5), ('Steak', 1), ('Salad', 2), ('Chicken', 4), ('Fries', 1)]",374.4,-37.8072432,144.9687506,0,6.857,12.4939784
ORDI06785,2018-02-16,09:31:16,Breakfast,NS,"[('Coffee', 5), ('Eggs', 5)]",147.5,-37.7997369,144.9460633,0,8.436,13.3888344
ORDJ07632,2018-03-17,10:21:58,Breakfast,TP,"[('Cereal', 2), ('Pancake', 2), ('Coffee', 5)]",128.0,-37.8076856,144.970857,0,9.271,13.4344068
ORDI09855,2018-01-03,08:00:00,Breakfast,bk,"[('Eggs', 5), ('Pancake', 10), ('Cereal', 3)]",415.5,-37.8134657,144.9408574,1,9.523,7.1057656
ORDK06092,2018-01-16,08:30:25,Breakfast,BK,"[('Pancake', 10), ('Coffee', 10), ('Eggs', 6)]",449.5,-37.8067934,144.9559989,1,8.138,6.4266723
ORDI08698,2018-09-15,16:27:02,Dinner,NS,"[('Pasta', 7), ('Shrimp', 10), ('Salmon', 9)]",1101.5,-37.8149101,144.958935,1,5.72,13.7513266
ORDA04396,2018-02-27,09:51:32,Breakfast,BK,"[('Cereal', 5), ('Coffee', 5)]",142.5,-37.8097621,144.97591,0,6.547,11.1811435
ORDC03537,2018-01-07,08:10:08,Breakfast,NS,"[('Cereal', 1), ('Pancake', 6), ('Coffee', 5)]",204.0,-37.8144513,144.9721658,1,7.755,7.5733119
ORDZ08988,04-08-2018,15:05:54,Lunch,NS,"[('Fries', 6), ('Chicken', 2)]",136.0,-37.8034692,144.9497639,0,8.333,15.8933171
ORDI08493,2018-02-28,09:51:32,Breakfast,NS,"[('Cereal', 4), ('Eggs', 3), ('Coffee', 8)]",210.0,-37.8243651,144.9981714,0,10.45,15.6124807
ORDY07766,2018-03-19,10:32:06,Breakfast,TP,"[('Pancake', 6), ('Cereal', 1), ('Eggs', 10)]",386.5,37.8141665,144.9518734,0,8.952,11.3702893
ORDY04688,2018-02-19,09:31:16,Breakfast,TP,"[('Cereal', 4), ('Coffee', 9)]",295.0,-37.806874,144.9782069,0,9.557,11.7729155
ORDI02505,2018-12-08,19:19:26,Dinner,ns,"[('Fish&Chips', 10), ('Salmon', 8), ('Pasta', 7), ('Shrimp', 9)]",1356.5,-37.8048456,145.0065133,0,9.731,17.6655756
ORDC01583,2018-06-06,13:04:13,Lunch,NS,"[('Chicken', 8), ('Burger', 9), ('Fries', 3), ('Steak', 5)]",796.0,-37.8032852,144.9491709,0,8.545,14.2521313
ORDJ02106,2018-02-18,09:31:16,Breakfast,TP,"[('Pancake', 1), ('Coffee', 2), ('Cereal', 6), ('Eggs', 2)]",209.25,-37.8069839,145.0106199,0,9.571,16.4197093
ORDY09554,2018-09-21,16:47:19,Lunch,TP,"[('Salmon', 3), ('Shrimp', 10), ('Fish&Chips', 6), ('Pasta', 10)]",1148.0,-37.8200454,144.9583065,0,7.877,12.2125025
ORDJ02587,2018-11-04,18:08:27,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 8), ('Pasta', 2), ('Salmon', 1)]",538.0,-37.8031378,145.0045622,1,12.087,17.0835784
ORDY00518,2018-08-06,15:05:54,Lunch,NS,"[('Fries', 3), ('Salad', 1)]",53.2,-37.8166527,144.9699706,0,7.983,11.7282129
ORDX05572,2018-04-27,11:43:05,Breakfast,BK,"[('Coffee', 8), ('Eggs', 4), ('Pancake', 10), ('Cereal', 7)]",537.5,-37.8105953,144.9653759,1,7.373,12.2442501
ORDJ06313,2018-10-18,17:38:01,Dinner,TP,"[('Fish&Chips', 6), ('Pasta', 8)]",430.0,-37.8187208,144.967189,0,7.571,11.7961434
ORDY06896,2018-12-15,19:29:34,Dinner,TP,"[('Shrimp', 2), ('Pasta', 7), ('Fish&Chips', 5), ('Salmon', 7)]",762.5,-37.7996032,144.9606034,0,9.794,14.6942854
ORDC06168,2018-03-22,10:32:06,Breakfast,NS,"[('Pancake', 7), ('Cereal', 1)]",1022.5,-37.8058647,144.9481684,0,8.623,13.3796873
ORDX03366,2018-05-09,12:13:31,Lunch,BK,"[('Salad', 6), ('Steak', 10), ('Chicken', 9)]",841.2,-37.8165714,144.9866961,0,5.892,11.8180963
ORDY01008,2018-09-28,16:57:27,Dinner,TP,"[('Pasta', 7), ('Salmon', 5), ('Shrimp', 5)]",667.5,-37.8003501,144.9501888,0,10.191,14.7101539
ORDY10464,2018-07-19,14:35:29,Lunch,TP,"[('Fries', 2), ('Salad', 9)]",178.8,-37.8032214,144.9495374,0,9.932,12.6031803
ORDY05668,2018-07-13,14:25:21,Lunch,TP,"[('Salad', 6), ('Fries', 3), ('Burger', 10), ('Steak', 6), ('Chicken', 1)]",751.2,-37.8167163,145.0071935,0,11.431,14.7200914
ORDI03629,2018-01-12,08:20:16,Dinner,NS,"[('Cereal', 3), ('Eggs', 7), ('Coffee', 1)]",224.5,-37.8197302,144.9682523,1,8.635,6.7815401
ORDZ05005,2018-06-14,13:24:30,Dinner,NS,"[('Burger', 8), ('Fries', 7), ('Salad', 7)]",452.4,-37.8111455,144.99662,0,9.239,14.6018083
ORDY01597,2018-28-12,20:00:00,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 10), ('Pasta', 8)]",732.0,-37.8069634,144.9625962,0,8.964,13.2968018
ORDX09129,2018-10-01,16:57:27,Dinner,BK,"[('Fish&Chips', 8), ('Salmon', 10), ('Pasta', 4), ('Shrimp', 5)]",1070.0,-37.8215042,144.9456369,0,9.498,16.0673614
ORDY09553,2018-02-22,09:41:24,Dinner,TP,"[('Eggs', 4), ('Coffee', 10), ('Pancake', 8), ('Cereal', 3)]",420.0,-37.8085645,144.956672,0,9.069,11.5780417
ORDA09194,2018-12-03,19:09:17,Dinner,NS,"[('Pasta', 5), ('Salmon', 5), ('Shrimp', 5)]",612.5,-37.8157795,145.0142112,0,4.555,11.5009129
ORDB05022,2018-06-05,13:04:13,Lunch,TP,"[('Chicken', 5), ('Steak', 3)]",295.0,-37.8236397,145.0100076,1,11.424,13.825318
ORDJ09188,2018-11-15,18:28:43,Dinner,TP,"[('Shrimp', 5), ('Salmon', 6)]",828.0,-37.8037653,144.9564192,0,9.422,13.5992297
ORDA00125,2018-08-18,15:36:20,Lunch,BK,"[('Salad', 2), ('Fish&Chips', 7)]",349.4,-37.812641,144.9690391,0,7.189,16.0310573
ORDK06605,2018-11-29,18:59:09,Dinner,BK,"[('Salmon', 3), ('Pasta', 9), ('Fish&Chips', 9)]",685.5,-37.8210743,144.9830055,0,6.641,13.8053176
ORDJ06556,2018-10-21,17:38:01,Dinner,TP,"[('Shrimp', 10), ('Pancake', 2), ('Salmon', 10), ('Fish&Chips', 10)]",1355.0,-37.7999196,144.9626861,0,9.77,15.4027475
ORDB02908,2018-01-19,08:30:25,Breakfast,TP,"[('Pancake', 8), ('Eggs', 5), ('Coffee', 8), ('Cereal', 7)]",511.0,-37.8146256,144.9382538,1,10.3,6.5441681
ORDA07238,2018-08-26,15:46:28,Lunch,NS,"[('Salad', 7), ('Burger', 3), ('Fries', 9), ('Steak', 2), ('Chicken', 8)]",667.4,-37.8111233,144.9691289,0,7.095,14.8297109
ORDC09513,2018-12-04,19:09:17,Dinner,NS,"[('Fish&Chips', 3), ('Pasta', 3), ('Shrimp', 2), ('Salmon', 8)]",623.5,-37.8245789,144.969445,0,9.17,15.4904374
